Date,Open,High,Low,Close,Adj Close,Volume
2020-05-04,938,954.75,915,928,928,1878463
2020-05-05,925,974.700012,908.200012,950.299988,950.299988,4813352
2020-05-06,931,954.799988,911.599976,937.049988,937.049988,2229088
2020-05-07,937,937,909,914.549988,914.549988,1299780
2020-05-08,922,949.099976,917,928.049988,928.049988,1787974
2020-05-11,953,994,951.200012,960.200012,960.200012,2836228
2020-05-12,943.400024,1020,943.400024,1008.599976,1008.599976,5475398
2020-05-13,1060,1060,1001,1004.400024,1004.400024,2639367
2020-05-14,995,995,962.799988,971.75,971.75,1369265
2020-05-15,970.200012,996.400024,941,984,984,4044820
2020-05-18,940,945,850,912.25,912.25,7187050
2020-05-19,900,935.849976,885.049988,919.950012,919.950012,4015034
2020-05-20,909,926.950012,900,911.900024,911.900024,1878434
2020-05-21,1000,1029.849976,967.299988,978.799988,978.799988,14644737
2020-05-22,989.950012,1016,965.950012,974.25,974.25,5480142
2020-05-26,989.950012,995.049988,936.900024,942,942,2805222
2020-05-27,930,957.150024,920.5,953.900024,953.900024,2563702
2020-05-28,955,984,941.650024,977.700012,977.700012,2040924
2020-05-29,941,978,941,965.5,965.5,2054082
2020-06-01,972,983,948.049988,953.549988,953.549988,3300019
2020-06-02,952,964,935,945.549988,945.549988,3616544
2020-06-03,955.099976,1076.699951,955.099976,1023.200012,1023.200012,12015073
2020-06-04,1025,1125.5,1025,1116.050049,1116.050049,7718436
2020-06-05,1125,1204.400024,1125,1189.949951,1189.949951,7106887
